symbol,entry_datetime,exit_datetime,entry_type,pnl
DALBHARAT,4/25/2024 10:00,4/25/2024 15:10,sell,0.004080657
IDEA,4/25/2024 10:15,4/25/2024 15:10,buy,0.002583026
INDHOTEL,4/25/2024 10:00,4/25/2024 15:10,sell,0.001669506
LTIM,4/25/2024 11:00,4/25/2024 15:10,sell,-0.000482474
OFSS,4/25/2024 11:25,4/25/2024 15:10,sell,0.000360298
SBICARD,4/25/2024 13:50,4/25/2024 15:10,buy,-0.000361367
SYNGENE,4/26/2024 9:35,4/26/2024 11:55,sell,-0.001812095
ABCAPITAL,4/26/2024 14:45,4/26/2024 15:10,sell,0.000129618
BAJFINANCE,4/26/2024 9:30,4/26/2024 15:10,sell,0.002047245
ICICIGI,4/26/2024 9:40,4/26/2024 15:10,buy,-0.000777445
IDEA,4/26/2024 12:40,4/26/2024 15:10,buy,0.001454545
INDHOTEL,4/26/2024 10:10,4/26/2024 15:10,sell,0.001219194
LAURUSLABS,4/26/2024 11:15,4/26/2024 15:10,buy,0.002242047
AUBANK,4/29/2024 9:50,4/29/2024 14:50,sell,-0.001649334
AUBANK,4/29/2024 14:50,4/29/2024 15:10,buy,0.002341939
CUB,4/29/2024 9:30,4/29/2024 15:10,sell,0.001612403
HCLTECH,4/29/2024 9:35,4/29/2024 15:10,sell,0.000786276
IDFC,4/29/2024 9:30,4/29/2024 15:10,sell,-0.001414898
IDFCFIRSTB,4/29/2024 9:30,4/29/2024 15:10,sell,-0.001425914
INDIGO,4/29/2024 11:05,4/29/2024 15:10,sell,-0.000477348
SBICARD,4/29/2024 9:35,4/29/2024 15:10,sell,0.000323402
SBILIFE,4/29/2024 10:55,4/29/2024 15:10,sell,0.000342885
SHRIRAMFIN,4/29/2024 9:30,4/29/2024 15:10,sell,-0.000659633
TATASTEEL,4/29/2024 9:55,4/29/2024 15:10,buy,-0.000637329
TRENT,4/30/2024 9:45,4/30/2024 10:30,buy,-0.004179762
ASTRAL,4/30/2024 9:30,4/30/2024 15:10,buy,0.001833891
BSOFT,4/30/2024 13:35,4/30/2024 15:10,sell,0.000976056
CANFINHOME,4/30/2024 9:55,4/30/2024 15:10,sell,-0.000634963
HAVELLS,4/30/2024 9:40,4/30/2024 15:10,buy,-0.001363272
HINDCOPPER,4/30/2024 9:30,4/30/2024 15:10,sell,0.001893506
IOC,4/30/2024 9:30,4/30/2024 15:10,sell,0.005350877
NMDC,4/30/2024 10:05,4/30/2024 15:10,sell,0.001376236
TATACHEM,4/30/2024 9:40,4/30/2024 15:10,buy,-0.000353554
ULTRACEMCO,4/30/2024 10:05,4/30/2024 15:10,sell,-0.000175841
IOC,5/2/2024 9:30,5/2/2024 11:00,sell,-0.002385378
FEDERALBNK,5/2/2024 9:35,5/2/2024 12:40,buy,-0.002123267
ASHOKLEY,5/2/2024 9:30,5/2/2024 15:10,buy,0.001949861
BPCL,5/2/2024 10:20,5/2/2024 15:10,buy,0.001373036
HINDPETRO,5/2/2024 10:00,5/2/2024 15:10,buy,0.003761095
INDIAMART,5/2/2024 10:45,5/2/2024 15:10,buy,0.002686332
IOC,5/2/2024 11:00,5/2/2024 15:10,buy,0.000635401
PFC,5/2/2024 9:30,5/2/2024 15:10,buy,0.000526259
TVSMOTOR,5/2/2024 10:10,5/2/2024 15:10,sell,0.000289164
DABUR,5/3/2024 9:30,5/3/2024 9:45,buy,-0.002027907
APOLLOTYRE,5/3/2024 9:45,5/3/2024 15:10,buy,-0.000453873
BAJAJFINSV,5/3/2024 10:20,5/3/2024 15:10,sell,0.001315032
BAJFINANCE,5/3/2024 10:20,5/3/2024 15:10,sell,0.004031388
COFORGE,5/3/2024 14:50,5/3/2024 15:10,sell,2.56E-05
HINDALCO,5/3/2024 9:35,5/3/2024 15:10,sell,-0.000433772
HINDPETRO,5/3/2024 9:40,5/3/2024 15:10,sell,-0.000130529
IEX,5/3/2024 10:05,5/3/2024 15:10,sell,0.000316356
INDIGO,5/3/2024 9:45,5/3/2024 15:10,sell,0.002242834
RBLBANK,5/3/2024 10:05,5/3/2024 15:10,sell,0.001159095
ABFRL,5/6/2024 9:30,5/6/2024 15:10,sell,0.001611319
BRITANNIA,5/6/2024 10:35,5/6/2024 15:10,buy,0.001935523
DEEPAKNTR,5/6/2024 9:30,5/6/2024 15:10,buy,-0.001897888
GODREJPROP,5/6/2024 9:30,5/6/2024 15:10,buy,0.00393243
KOTAKBANK,5/6/2024 9:30,5/6/2024 15:10,buy,0.000479579
M&MFIN,5/6/2024 9:35,5/6/2024 15:10,sell,0.002842969
PFC,5/6/2024 9:30,5/6/2024 15:10,sell,-0.000205973
RECLTD,5/6/2024 9:30,5/6/2024 15:10,sell,-6.78E-05
SHREECEM,5/6/2024 9:35,5/6/2024 15:10,sell,0.001643505
TITAN,5/6/2024 9:30,5/6/2024 15:10,sell,0.002682532
BPCL,5/7/2024 10:05,5/7/2024 15:10,sell,0.001767974
GODREJCP,5/7/2024 12:25,5/7/2024 15:10,buy,-0.001800631
GUJGASLTD,5/7/2024 9:30,5/7/2024 15:10,sell,-0.000111628
HINDALCO,5/7/2024 10:00,5/7/2024 15:10,sell,0.002890943
HINDPETRO,5/7/2024 10:15,5/7/2024 15:10,sell,0.001528417
INDUSTOWER,5/7/2024 9:30,5/7/2024 15:10,sell,0.000865737
MARICO,5/7/2024 11:20,5/7/2024 15:10,buy,0.000223176
OFSS,5/7/2024 10:25,5/7/2024 15:10,sell,-0.000159837
SRF,5/7/2024 9:30,5/7/2024 15:10,sell,0.00197146
TITAN,5/7/2024 10:00,5/7/2024 15:10,sell,0.000236558
APOLLOTYRE,5/8/2024 9:35,5/8/2024 15:10,buy,-0.00085948
GAIL,5/8/2024 9:35,5/8/2024 15:10,buy,0.001565657
IGL,5/8/2024 9:45,5/8/2024 15:10,buy,-0.002077442
IPCALAB,5/8/2024 10:45,5/8/2024 15:10,buy,0.001084657
MUTHOOTFIN,5/8/2024 9:45,5/8/2024 15:10,buy,-0.00167229
NTPC,5/8/2024 9:30,5/8/2024 15:10,buy,0.001613133
POWERGRID,5/8/2024 9:45,5/8/2024 15:10,buy,0.001650387
UBL,5/8/2024 12:20,5/8/2024 15:10,buy,0.000526894
VOLTAS,5/8/2024 9:50,5/8/2024 15:10,buy,0.000584059
PEL,5/9/2024 9:30,5/9/2024 12:35,buy,-0.003020659
LT,5/9/2024 9:55,5/9/2024 13:20,buy,-0.0024622
BANKBARODA,5/9/2024 9:55,5/9/2024 15:10,sell,0.001580875
BEL,5/9/2024 9:35,5/9/2024 15:10,sell,0.003505022
DLF,5/9/2024 10:20,5/9/2024 15:10,sell,0.002570963
HAL,5/9/2024 10:15,5/9/2024 15:10,sell,0.001173235
LT,5/9/2024 13:20,5/9/2024 15:10,sell,0.000542561
MUTHOOTFIN,5/9/2024 9:30,5/9/2024 15:10,buy,0.000484353
PEL,5/9/2024 12:35,5/9/2024 15:10,sell,0.002583686
TATAPOWER,5/9/2024 12:50,5/9/2024 15:10,sell,0.00159733
TVSMOTOR,5/9/2024 9:30,5/9/2024 15:10,buy,-0.00181736
BERGEPAINT,5/10/2024 9:30,5/10/2024 10:10,sell,-0.001268323
PFC,5/10/2024 9:30,5/10/2024 10:10,sell,-0.001680874
PNB,5/10/2024 9:40,5/10/2024 11:25,sell,-0.002565163
SAIL,5/10/2024 9:30,5/10/2024 13:50,sell,-0.001914963
BANKBARODA,5/10/2024 9:35,5/10/2024 14:55,sell,-0.003150548
BANKBARODA,5/10/2024 14:55,5/10/2024 15:05,buy,-0.003768844
BERGEPAINT,5/10/2024 10:10,5/10/2024 15:10,buy,0.000441433
BPCL,5/10/2024 9:30,5/10/2024 15:10,sell,-0.001513863
HINDPETRO,5/10/2024 9:30,5/10/2024 15:10,sell,-0.000217155
IOC,5/10/2024 9:30,5/10/2024 15:10,sell,-0.000797077
M&MFIN,5/10/2024 9:30,5/10/2024 15:10,buy,-0.001055623
MFSL,5/10/2024 11:50,5/10/2024 15:10,sell,-0.000200628
PFC,5/10/2024 10:10,5/10/2024 15:10,buy,-0.001523202
PNB,5/10/2024 11:25,5/10/2024 15:10,buy,-0.000121017
SAIL,5/10/2024 13:50,5/10/2024 15:10,buy,-0.000382166
SIEMENS,5/13/2024 10:00,5/13/2024 11:00,sell,-0.002687504
BANKBARODA,5/13/2024 9:30,5/13/2024 13:50,sell,-0.001967081
ABB,5/13/2024 9:30,5/13/2024 15:10,buy,0.002570623
BANKBARODA,5/13/2024 13:50,5/13/2024 15:10,buy,-0.001181102
BPCL,5/13/2024 9:30,5/13/2024 15:10,sell,0.00034031
HINDPETRO,5/13/2024 9:30,5/13/2024 15:10,sell,-0.002109437
LALPATHLAB,5/13/2024 9:45,5/13/2024 15:10,buy,-0.001461844
MGL,5/13/2024 9:30,5/13/2024 15:10,sell,0.000615016
POLYCAB,5/13/2024 10:00,5/13/2024 15:10,sell,-0.00322793
SIEMENS,5/13/2024 11:00,5/13/2024 15:10,buy,0.003421067
TATAMOTORS,5/13/2024 9:30,5/13/2024 15:10,sell,0.001193416
HINDALCO,5/14/2024 9:30,5/14/2024 11:50,buy,-0.000913525
HINDCOPPER,5/14/2024 10:00,5/14/2024 12:10,sell,-0.001466828
CANBK,5/14/2024 9:30,5/14/2024 15:10,buy,0.000777107
HAL,5/14/2024 12:10,5/14/2024 15:10,buy,0.00037649
HDFCLIFE,5/14/2024 11:05,5/14/2024 15:10,buy,-0.001038824
HINDCOPPER,5/14/2024 12:10,5/14/2024 15:10,buy,0.000477454
MANAPPURAM,5/14/2024 14:15,5/14/2024 15:10,sell,-0.000889016
RBLBANK,5/14/2024 9:45,5/14/2024 15:10,sell,-0.000544465
SHRIRAMFIN,5/14/2024 10:05,5/14/2024 15:10,sell,0.000171306
UPL,5/14/2024 10:00,5/14/2024 15:10,sell,-0.001271102
VEDL,5/14/2024 12:30,5/14/2024 15:10,buy,0.002173913
CIPLA,5/15/2024 9:30,5/15/2024 10:15,sell,-0.002208814
CANBK,5/15/2024 10:25,5/15/2024 15:10,buy,0.000433915
CIPLA,5/15/2024 10:15,5/15/2024 15:10,buy,-0.001117436
HINDCOPPER,5/15/2024 9:55,5/15/2024 15:10,sell,6.51E-05
NAVINFLUOR,5/15/2024 9:35,5/15/2024 15:10,sell,0.001281175
OBEROIRLTY,5/15/2024 9:30,5/15/2024 15:10,buy,-0.002501471
PIIND,5/15/2024 9:30,5/15/2024 15:10,sell,-8.05E-05
SHREECEM,5/15/2024 9:30,5/15/2024 15:10,sell,0.000982689
SIEMENS,5/15/2024 9:55,5/15/2024 15:10,sell,-0.001828571
VEDL,5/15/2024 9:30,5/15/2024 15:10,buy,-0.001288441
BPCL,5/16/2024 9:30,5/16/2024 9:50,buy,-0.001325479
AARTIIND,5/16/2024 9:55,5/16/2024 15:10,buy,0.000456073
BHARTIARTL,5/16/2024 9:35,5/16/2024 15:10,buy,0.000414334
CANBK,5/16/2024 9:35,5/16/2024 15:10,sell,0.002040273
IEX,5/16/2024 10:00,5/16/2024 15:10,sell,-0.000169492
PFC,5/16/2024 9:30,5/16/2024 15:10,buy,0.001939244
RECLTD,5/16/2024 9:30,5/16/2024 15:10,buy,0.000782633
SAIL,5/16/2024 9:30,5/16/2024 15:10,sell,0.00209205
VEDL,5/16/2024 9:30,5/16/2024 15:10,sell,0.00238182
CANBK,5/17/2024 9:30,5/17/2024 9:35,buy,-0.000715372
BEL,5/17/2024 9:30,5/17/2024 10:40,sell,-0.001645148
ADANIPORTS,5/17/2024 10:20,5/17/2024 15:10,buy,-4.86E-05
BEL,5/17/2024 10:40,5/17/2024 15:10,buy,0.001741446
GODREJPROP,5/17/2024 9:50,5/17/2024 15:10,sell,0.000515688
M&M,5/17/2024 13:20,5/17/2024 15:10,buy,-0.001419259
NAUKRI,5/17/2024 9:30,5/17/2024 15:10,buy,-0.001442464
CONCOR,5/18/2024 9:30,5/18/2024 9:50,buy,-0.000726534
HINDCOPPER,5/21/2024 9:45,5/21/2024 15:00,sell,-0.001599284
BALKRISIND,5/21/2024 9:35,5/21/2024 15:10,buy,0.001388705
DIVISLAB,5/21/2024 10:45,5/21/2024 15:10,buy,0.001591304
HCLTECH,5/21/2024 13:05,5/21/2024 15:10,buy,0.000182938
HINDCOPPER,5/21/2024 15:00,5/21/2024 15:10,buy,0.000491122
IDEA,5/21/2024 10:05,5/21/2024 15:10,buy,-0.000732601
LUPIN,5/21/2024 10:05,5/21/2024 15:10,buy,0.002417609
POWERGRID,5/21/2024 9:30,5/21/2024 15:10,buy,0.001607115
VEDL,5/21/2024 9:40,5/21/2024 15:10,buy,0.004294756
ZYDUSLIFE,5/21/2024 9:40,5/21/2024 15:10,sell,0.002627921
GRANULES,5/22/2024 9:40,5/22/2024 13:20,sell,-0.001970443
APOLLOTYRE,5/22/2024 9:40,5/22/2024 15:10,sell,0.000234073
COFORGE,5/22/2024 10:05,5/22/2024 15:10,sell,-0.001406458
DIXON,5/22/2024 9:40,5/22/2024 15:10,sell,-0.001178753
GRANULES,5/22/2024 13:20,5/22/2024 15:10,buy,0.000459526
HINDCOPPER,5/22/2024 9:35,5/22/2024 15:10,sell,0.005815533
NATIONALUM,5/22/2024 9:35,5/22/2024 15:10,sell,0.000430707
ONGC,5/22/2024 9:30,5/22/2024 15:10,sell,0.00083779
POLYCAB,5/22/2024 9:35,5/22/2024 15:10,sell,0.000813328
VEDL,5/22/2024 9:40,5/22/2024 15:10,sell,0.00142749
JINDALSTEL,5/23/2024 10:15,5/23/2024 10:40,buy,-0.001097561
NATIONALUM,5/23/2024 9:35,5/23/2024 10:40,buy,-0.001510497
JINDALSTEL,5/23/2024 10:40,5/23/2024 12:45,sell,-0.001142938
HINDALCO,5/23/2024 13:35,5/23/2024 14:50,sell,-0.001611815
JUBLFOOD,5/23/2024 9:30,5/23/2024 15:10,sell,0.002703533
NATIONALUM,5/23/2024 10:40,5/23/2024 15:10,sell,0.000623863
OBEROIRLTY,5/23/2024 9:30,5/23/2024 15:10,sell,-0.002108958
PETRONET,5/23/2024 9:55,5/23/2024 15:10,sell,-0.001464538
POWERGRID,5/23/2024 14:55,5/23/2024 15:10,buy,-4.69E-05
RAMCOCEM,5/23/2024 9:35,5/23/2024 15:10,sell,-0.000869843
SUNPHARMA,5/23/2024 9:30,5/23/2024 15:10,sell,-0.001855572
VEDL,5/23/2024 9:30,5/23/2024 15:10,sell,-0.00028393
CHOLAFIN,5/24/2024 9:35,5/24/2024 12:45,sell,-0.00136106
AARTIIND,5/24/2024 11:50,5/24/2024 15:10,sell,0.002342951
IDEA,5/24/2024 9:35,5/24/2024 15:10,buy,0.002027027
INDIGO,5/24/2024 9:35,5/24/2024 15:10,sell,0.003202718
LALPATHLAB,5/24/2024 9:30,5/24/2024 15:10,buy,0.002250929
PAGEIND,5/24/2024 10:30,5/24/2024 15:10,buy,0.000593246
SAIL,5/24/2024 9:45,5/24/2024 15:10,buy,-0.001252549
ASHOKLEY,5/27/2024 9:55,5/27/2024 10:25,sell,-0.001998119
ADANIPORTS,5/27/2024 9:45,5/27/2024 15:10,sell,-0.000202804
ASHOKLEY,5/27/2024 10:25,5/27/2024 15:10,buy,0.004494123
AUROPHARMA,5/27/2024 9:45,5/27/2024 15:10,buy,-0.00278644
BEL,5/27/2024 9:30,5/27/2024 15:10,sell,0.001437166
DIVISLAB,5/27/2024 9:35,5/27/2024 15:10,buy,-0.002022006
GMRINFRA,5/27/2024 9:40,5/27/2024 15:10,sell,-0.000398633
GNFC,5/27/2024 10:05,5/27/2024 15:10,buy,6.95E-05
HINDALCO,5/27/2024 10:00,5/27/2024 15:10,sell,-0.000118256
TATASTEEL,5/27/2024 9:40,5/27/2024 15:10,sell,0.000319026
TORNTPHARM,5/27/2024 10:10,5/27/2024 15:10,sell,0.001846478
AUROPHARMA,5/28/2024 10:25,5/28/2024 15:10,sell,-0.001195994
NATIONALUM,5/28/2024 9:40,5/28/2024 15:10,sell,0.004389027
NMDC,5/28/2024 12:35,5/28/2024 15:10,sell,-0.000387672
ASHOKLEY,5/29/2024 9:30,5/29/2024 11:35,buy,-0.002280702
ABFRL,5/29/2024 9:30,5/29/2024 15:10,buy,0.003821435
ASHOKLEY,5/29/2024 11:35,5/29/2024 15:10,sell,0.000448833
ESCORTS,5/29/2024 9:30,5/29/2024 15:10,buy,0.001020234
GNFC,5/29/2024 9:30,5/29/2024 15:10,buy,0.00163297
GODREJCP,5/29/2024 10:05,5/29/2024 15:10,sell,0.00086197
HINDALCO,5/29/2024 11:55,5/29/2024 15:10,buy,0.001625782
HINDPETRO,5/29/2024 9:30,5/29/2024 15:10,buy,-0.00082574
IRCTC,5/29/2024 9:35,5/29/2024 15:10,sell,-0.001237684
LT,5/29/2024 9:30,5/29/2024 15:10,buy,-0.000323571
M&M,5/29/2024 12:45,5/29/2024 15:10,buy,-0.000248124
GRANULES,5/30/2024 9:30,5/30/2024 10:25,sell,-0.001517112
JINDALSTEL,5/30/2024 9:30,5/30/2024 10:35,sell,-0.000730531
BATAINDIA,5/30/2024 9:30,5/30/2024 15:10,buy,-0.000734549
CUMMINSIND,5/30/2024 9:50,5/30/2024 15:10,sell,0.005416234
GMRINFRA,5/30/2024 11:10,5/30/2024 15:10,sell,0.00528169
HDFCLIFE,5/30/2024 11:50,5/30/2024 15:10,sell,0.000298534
HINDCOPPER,5/30/2024 9:35,5/30/2024 15:10,sell,0.005000674
MOTHERSON,5/30/2024 13:20,5/30/2024 15:10,buy,0.001265823
TATASTEEL,5/30/2024 9:35,5/30/2024 15:10,sell,0.00290469
HINDPETRO,5/31/2024 9:35,5/31/2024 9:45,buy,-0.001251422
MOTHERSON,5/31/2024 9:30,5/31/2024 9:45,buy,-0.002708732
APOLLOHOSP,5/31/2024 9:30,5/31/2024 15:10,sell,-0.000435346
BOSCHLTD,5/31/2024 9:40,5/31/2024 15:10,sell,0.000755286
IPCALAB,5/31/2024 9:35,5/31/2024 15:10,sell,0.003414102
MUTHOOTFIN,5/31/2024 9:30,5/31/2024 15:10,sell,0.000461402
OBEROIRLTY,5/31/2024 9:30,5/31/2024 15:10,sell,0.000134346
SAIL,5/31/2024 9:40,5/31/2024 15:10,sell,0.000597109
VEDL,5/31/2024 12:30,5/31/2024 15:10,buy,0.000702823
ADANIENT,6/3/2024 9:35,6/3/2024 15:10,buy,-0.002014738
ADANIPORTS,6/3/2024 9:35,6/3/2024 15:10,buy,0.00047533
NTPC,6/3/2024 10:15,6/3/2024 15:10,buy,0.001370749
PFC,6/3/2024 9:45,6/3/2024 15:10,buy,0.002838327
POWERGRID,6/3/2024 10:05,6/3/2024 15:10,buy,-0.000630961
RECLTD,6/3/2024 9:35,6/3/2024 15:10,buy,0.004201102
ZEEL,6/3/2024 10:35,6/3/2024 15:10,sell,-0.002698256
APOLLOHOSP,6/4/2024 9:45,6/4/2024 12:20,buy,-0.001862142
ADANIENT,6/4/2024 9:30,6/4/2024 15:10,sell,0.009643714
ADANIPORTS,6/4/2024 10:40,6/4/2024 15:10,sell,0.011988499
APOLLOHOSP,6/4/2024 12:20,6/4/2024 15:10,sell,-0.002506412
BANKBARODA,6/4/2024 9:30,6/4/2024 15:10,sell,0.009692451
HAL,6/4/2024 9:30,6/4/2024 15:10,sell,0.009244004
IDEA,6/4/2024 9:30,6/4/2024 15:10,sell,0.008275862
JINDALSTEL,6/4/2024 10:45,6/4/2024 15:10,sell,0.003100503
PFC,6/4/2024 9:30,6/4/2024 15:10,sell,0.015232833
RECLTD,6/4/2024 9:30,6/4/2024 15:10,sell,0.016804256
ONGC,6/5/2024 9:50,6/5/2024 13:40,sell,-0.006030043
BPCL,6/5/2024 9:50,6/5/2024 15:10,sell,-0.005501985
CANBK,6/5/2024 14:10,6/5/2024 15:10,buy,-0.000709031
NATIONALUM,6/5/2024 11:15,6/5/2024 15:10,buy,0.006357337
ONGC,6/5/2024 13:40,6/5/2024 15:10,buy,0.000242866
PFC,6/5/2024 13:55,6/5/2024 15:10,buy,-0.000569133
SAIL,6/5/2024 11:25,6/5/2024 15:10,buy,0.004576577
SIEMENS,6/5/2024 9:45,6/5/2024 15:10,sell,-0.005306873
TATAPOWER,6/5/2024 12:15,6/5/2024 15:10,buy,0.001390721
ONGC,6/6/2024 9:30,6/6/2024 14:25,buy,-0.002378631
ZEEL,6/6/2024 9:45,6/6/2024 14:30,buy,-0.002202786
BEL,6/6/2024 10:30,6/6/2024 15:10,buy,-0.001938959
GAIL,6/6/2024 9:30,6/6/2024 15:10,buy,7.23E-05
IEX,6/6/2024 9:30,6/6/2024 15:10,buy,-0.001757043
IOC,6/6/2024 9:30,6/6/2024 15:10,buy,-0.000949367
IRCTC,6/6/2024 9:30,6/6/2024 15:10,buy,0.001512701
PETRONET,6/6/2024 9:30,6/6/2024 15:10,buy,0.001272819
VEDL,6/6/2024 11:55,6/6/2024 15:10,buy,-0.001762215
CANFINHOME,6/7/2024 10:30,6/7/2024 14:05,sell,-0.001526468
GAIL,6/7/2024 10:50,6/7/2024 14:15,sell,-0.001702638
CANFINHOME,6/7/2024 14:05,6/7/2024 15:10,buy,-6.45E-05
COFORGE,6/7/2024 14:05,6/7/2024 15:10,buy,-0.000415797
GAIL,6/7/2024 14:15,6/7/2024 15:10,buy,0.000259373
LALPATHLAB,6/7/2024 14:05,6/7/2024 15:10,buy,-0.0001606
SRF,6/7/2024 9:30,6/7/2024 15:10,buy,0.001313885
TATACHEM,6/7/2024 9:30,6/7/2024 15:10,buy,0.000789738
WIPRO,6/7/2024 9:40,6/7/2024 15:10,buy,0.000623118
AARTIIND,6/10/2024 9:35,6/10/2024 11:40,sell,-0.001817467
PIIND,6/10/2024 9:35,6/10/2024 12:45,sell,-0.00179901
AARTIIND,6/10/2024 11:40,6/10/2024 15:10,buy,0.002619581
ADANIENT,6/10/2024 9:35,6/10/2024 15:10,sell,0.000584877
ADANIPORTS,6/10/2024 9:30,6/10/2024 15:10,sell,0.00092702
BEL,6/10/2024 9:30,6/10/2024 15:10,sell,0.000700648
IGL,6/10/2024 9:30,6/10/2024 15:10,sell,0.000391949
LTF,6/10/2024 9:30,6/10/2024 15:10,sell,0.001377788
MGL,6/10/2024 9:30,6/10/2024 15:10,sell,0.000920882
MPHASIS,6/10/2024 10:00,6/10/2024 15:10,sell,-0.001432007
UNITDSPR,6/10/2024 9:30,6/10/2024 15:10,sell,-0.000324304
BEL,6/11/2024 9:30,6/11/2024 9:35,buy,-0.001155372
CANFINHOME,6/11/2024 9:35,6/11/2024 10:10,sell,-0.000841686
ACC,6/11/2024 11:00,6/11/2024 15:10,sell,-0.000450989
CANFINHOME,6/11/2024 10:10,6/11/2024 15:10,buy,0.000802803
INDIGO,6/11/2024 9:35,6/11/2024 15:10,sell,0.000389704
JUBLFOOD,6/11/2024 9:45,6/11/2024 15:10,buy,-0.000179398
LICHSGFIN,6/11/2024 9:30,6/11/2024 15:10,sell,-0.000897759
LTF,6/11/2024 11:05,6/11/2024 15:10,sell,0.000644773
ONGC,6/11/2024 9:50,6/11/2024 15:10,buy,0.001465405
PERSISTENT,6/11/2024 9:30,6/11/2024 15:10,sell,5.62E-05
PETRONET,6/11/2024 9:30,6/11/2024 15:10,buy,0.002122833
BPCL,6/12/2024 11:50,6/12/2024 15:10,sell,0.000302979
GMRINFRA,6/12/2024 10:20,6/12/2024 15:10,sell,0.001052862
HCLTECH,6/12/2024 9:30,6/12/2024 15:10,sell,0.000686918
JKCEMENT,6/12/2024 14:40,6/12/2024 15:10,buy,0.000217045
LTTS,6/12/2024 9:30,6/12/2024 15:10,sell,0.000141106
TECHM,6/12/2024 9:30,6/12/2024 15:10,sell,-0.000655873
TATAPOWER,6/13/2024 9:30,6/13/2024 9:40,sell,-0.000738373
TATAPOWER,6/13/2024 9:40,6/13/2024 11:00,buy,-0.000853298
CUMMINSIND,6/13/2024 10:05,6/13/2024 15:10,sell,-0.000520332
EXIDEIND,6/13/2024 9:30,6/13/2024 15:10,sell,0.000147343
IDEA,6/13/2024 10:30,6/13/2024 15:10,sell,0.001771533
M&M,6/13/2024 15:00,6/13/2024 15:10,buy,0.000559639
NESTLEIND,6/13/2024 9:30,6/13/2024 15:10,sell,0.000545394
NMDC,6/13/2024 9:40,6/13/2024 15:10,sell,-0.000132051
TRENT,6/13/2024 9:30,6/13/2024 15:10,sell,-0.000843382
ULTRACEMCO,6/13/2024 10:50,6/13/2024 15:10,sell,-0.000822856
AUROPHARMA,6/14/2024 9:50,6/14/2024 15:10,buy,0.001047057
BEL,6/14/2024 9:35,6/14/2024 15:10,buy,0.001275761
GUJGASLTD,6/14/2024 10:15,6/14/2024 15:10,sell,0.00046475
HAVELLS,6/14/2024 9:30,6/14/2024 15:10,sell,0.00014929
ICICIGI,6/14/2024 10:00,6/14/2024 15:10,buy,0.000467466
IDEA,6/14/2024 13:05,6/14/2024 15:10,buy,0.001636364
NATIONALUM,6/14/2024 9:40,6/14/2024 15:10,buy,0.000391972
POWERGRID,6/14/2024 9:40,6/14/2024 15:10,sell,-0.000500547
INDUSTOWER,6/18/2024 13:20,6/18/2024 15:05,sell,-0.002870384
ABB,6/18/2024 9:30,6/18/2024 15:10,sell,-5.87E-05
ADANIENT,6/18/2024 10:15,6/18/2024 15:10,sell,-0.00026061
BIOCON,6/18/2024 10:10,6/18/2024 15:10,sell,-7.62E-05
BPCL,6/18/2024 10:20,6/18/2024 15:10,sell,-0.000593961
DIVISLAB,6/18/2024 9:35,6/18/2024 15:10,buy,-0.000289444
HAL,6/18/2024 9:40,6/18/2024 15:10,buy,0.001083098
HDFCAMC,6/18/2024 9:35,6/18/2024 15:10,buy,0.000173196
IDEA,6/18/2024 10:15,6/18/2024 15:10,sell,-0.001019796
NAUKRI,6/18/2024 9:30,6/18/2024 15:10,buy,-0.001790978
LAURUSLABS,6/19/2024 9:30,6/19/2024 9:50,sell,-0.001251023
BHARATFORG,6/19/2024 9:30,6/19/2024 15:10,sell,0.00031065
CHAMBLFERT,6/19/2024 12:05,6/19/2024 15:10,buy,-0.001117436
CUB,6/19/2024 9:30,6/19/2024 15:10,sell,0.000437318
GRANULES,6/19/2024 9:30,6/19/2024 15:10,sell,0.000320102
LAURUSLABS,6/19/2024 9:50,6/19/2024 15:10,buy,-0.000554273
PEL,6/19/2024 9:30,6/19/2024 15:10,sell,0.000105561
CUB,6/20/2024 9:30,6/20/2024 15:10,buy,0.001371533
GNFC,6/20/2024 9:40,6/20/2024 15:10,buy,0.008179591
KOTAKBANK,6/20/2024 9:40,6/20/2024 15:10,buy,-0.00123878
PIIND,6/20/2024 9:30,6/20/2024 15:10,buy,0.002276575
SBILIFE,6/20/2024 9:35,6/20/2024 15:10,sell,0.000198909
SUNPHARMA,6/20/2024 10:55,6/20/2024 15:10,sell,0.000267806
UBL,6/20/2024 10:10,6/20/2024 15:10,sell,0.000795158
COFORGE,6/21/2024 9:30,6/21/2024 10:40,buy,-0.002041818
INFY,6/21/2024 9:35,6/21/2024 10:45,buy,-0.001225041
ASTRAL,6/21/2024 9:30,6/21/2024 15:10,buy,-0.000332742
BPCL,6/21/2024 12:40,6/21/2024 15:10,sell,0.000436022
HCLTECH,6/21/2024 10:40,6/21/2024 15:10,sell,0.000731456
LTIM,6/21/2024 10:00,6/21/2024 15:10,sell,0.000725712
MPHASIS,6/21/2024 9:55,6/21/2024 15:10,sell,0.001188618
PERSISTENT,6/21/2024 9:35,6/21/2024 15:10,buy,-0.003123118
PFC,6/21/2024 10:00,6/21/2024 15:10,buy,-0.00192249
WIPRO,6/21/2024 10:40,6/21/2024 15:10,sell,0.000930139
TATASTEEL,6/24/2024 9:35,6/24/2024 11:05,sell,-0.001176471
COROMANDEL,6/24/2024 11:30,6/24/2024 15:10,buy,-0.00096014
